county.fips,state,year,whitemale,whitefemale,blackmale,blackfemale,other.male,other.female
42123,PA,2000,15294,16588,38,23,,
42123,PA,2004,15272,16206,46,27,,
42123,PA,2008,15426,16049,66,31,173,175
42123,PA,2012,15556,15895,116,54,199,233
42125,PA,1992,68990,78861,2201,2441,578,
42125,PA,1996,68997,78752,2224,2446,587,
42125,PA,2000,68922,77961,2260,2426,648,804
42125,PA,2004,70016,77867,2346,2413,896,1031
42125,PA,2008,71680,78806,2495,2462,1192,1269
42125,PA,2012,73100,79423,2624,2512,1520,1610
42127,PA,1992,14725,15557,364,27,,
42127,PA,1996,15812,16695,409,52,,
42127,PA,2000,16670,17432,498,116,399,
42127,PA,2004,17524,17878,639,143,581,408
42127,PA,2008,18884,18601,1006,150,889,506
42127,PA,2012,19308,18550,1319,185,1096,619
42129,PA,1992,128521,146127,2510,2306,1035,1114
42129,PA,1996,129220,146653,2680,2346,1220,1295
42129,PA,2000,128155,144152,2770,2368,1382,1475
42129,PA,2004,128526,143177,2976,2462,1660,1738
42129,PA,2008,129839,142866,3274,2629,1946,2010
42129,PA,2012,130828,142559,3623,2882,2388,2419
42131,PA,1992,9538,10128,46,16,,
42131,PA,1996,9739,10282,37,17,,
42131,PA,2000,9689,10147,38,23,,
42131,PA,2004,9880,10389,48,33,,
42131,PA,2008,10188,10573,73,38,166,153
42131,PA,2012,10405,10665,89,49,203,190
42133,PA,1992,117714,126954,3312,3567,2517,2566
42133,PA,1996,122504,132212,3820,3965,3451,3449
42133,PA,2000,126028,135454,4317,4345,4605,4532
42133,PA,2004,131355,140852,4901,4912,6232,6212
42133,PA,2008,138079,147220,7000,7084,8292,8332
42133,PA,2012,140743,149664,7962,8037,10264,10175
44001,RI,1992,17048,18935,85,46,,
44001,RI,1996,16912,19040,99,59,,
44001,RI,2000,16998,19159,147,93,376,378
44001,RI,2004,17452,19625,186,119,511,522
44001,RI,2008,17181,19260,185,121,524,593
44001,RI,2012,16937,18866,202,147,586,674
44003,RI,1992,55962,63838,403,351,1154,1246
44003,RI,1996,55634,63578,493,435,1409,1499
44003,RI,2000,56251,64105,636,553,1731,1895
44003,RI,2004,57115,64739,882,763,2382,2565
44003,RI,2008,56359,64076,975,857,2724,3002
44003,RI,2012,56402,63448,1080,937,3306,3611
44005,RI,1992,29739,31315,1124,1016,1053,1025
44005,RI,1996,28043,30658,1011,1044,1037,1085
44005,RI,2000,28365,31193,1109,1143,1157,1236
44005,RI,2004,28407,31216,1154,1144,1398,1427
44005,RI,2008,27707,30424,1064,1052,1590,1581
44005,RI,2012,28068,30305,1264,1126,1917,1839
44007,RI,1992,178827,208856,9604,10410,19150,20176
44007,RI,1996,171275,199964,10997,11969,24046,25587
44007,RI,2000,167281,193901,12909,14007,30116,32819
44007,RI,2004,167074,190682,15248,16270,36994,39968
44007,RI,2008,161053,181282,16856,17803,41472,45008
44007,RI,2012,158595,177144,18276,19267,47681,51375
44009,RI,1992,37719,41041,389,288,1188,1236
44009,RI,1996,38885,42590,426,325,1307,1384
44009,RI,2000,40925,45005,496,386,1436,1658
44009,RI,2004,42450,46361,585,409,1696,1935
44009,RI,2008,42808,46410,584,440,1822,2058
44009,RI,2012,43157,46906,659,500,2147,2397
45001,SC,1992,5828,6476,2120,2797,,
45001,SC,1996,6013,6635,2189,2888,,
45001,SC,2000,6380,6918,2307,3012,,
45001,SC,2004,6493,7019,2365,2895,,
45001,SC,2008,6415,6861,2394,2840,,
45001,SC,2012,6410,6871,2373,2852,,
45003,SC,1992,33519,36183,8990,11154,704,
45003,SC,1996,34485,37615,9691,12269,999,
45003,SC,2000,35822,39032,10470,13260,1582,1388
45003,SC,2004,37567,40841,11260,13873,2273,2011
45003,SC,2008,39998,43349,11867,14741,3112,2695
45003,SC,2012,42070,45463,12742,15589,3696,3159
45005,SC,1992,1507,1345,2564,2639,,
45005,SC,1996,1412,1246,2607,2656,,
45005,SC,2000,1364,1130,2654,2619,71,54
45005,SC,2004,1314,1016,2815,2676,85,62
45005,SC,2008,1266,961,2911,2683,121,
45005,SC,2012,1173,874,2787,2604,,
45007,SC,1992,42990,47853,7054,8994,,467
45007,SC,1996,45284,50217,7641,9624,,654
45007,SC,2000,48158,52807,8245,10186,1025,939
45007,SC,2004,49930,54755,8516,10660,1456,1431
45007,SC,2008,52680,57759,8976,11188,2164,2091
45007,SC,2012,54081,59188,9971,11818,2610,2621
45009,SC,1992,2261,2554,2878,3650,,
45009,SC,1996,2227,2542,2959,3764,,
45009,SC,2000,2172,2456,3066,3837,,
45009,SC,2004,2171,2353,3097,3815,,
45009,SC,2008,2154,2303,3049,3798,115,
45009,SC,2012,2184,2279,3131,3773,159,
45011,SC,1992,4160,4544,2423,3176,,
45011,SC,1996,4317,4800,2621,3441,,
45011,SC,2000,4470,4991,2802,3648,,115
45011,SC,2004,4343,4886,2858,3626,,143
45011,SC,2008,4260,4742,2935,3821,255,
45011,SC,2012,4225,4623,2967,3798,265,
45013,SC,1992,24646,23707,7263,8386,1286,1098
45013,SC,1996,29128,28230,8063,9349,2233,1651
45013,SC,2000,32114,32367,8474,9908,3968,2535
45013,SC,2004,35424,37119,8765,10557,5173,3823
45013,SC,2008,41168,43667,9304,11419,7029,5593
45013,SC,2012,45026,47657,10007,12095,7559,6483
45015,SC,1992,32837,31919,9543,10683,1650,1913
45015,SC,1996,31000,31103,9750,11220,1865,2042
45015,SC,2000,34296,33690,11409,12796,2647,2543
45015,SC,2004,36182,36425,12061,13980,3570,3326
45015,SC,2008,41098,41355,13712,16035,5096,4581
45015,SC,2012,46509,46436,15018,17785,6020,5608
45017,SC,1992,2396,2536,1896,2471,,
45017,SC,1996,2602,2759,1975,2611,,
45017,SC,2000,2902,3074,2122,2787,,
45017,SC,2004,3018,3111,2151,2743,,105
45017,SC,2008,3104,3136,2152,2651,202,
45017,SC,2012,3177,3192,2118,2599,229,
45019,SC,1992,74293,73568,29923,37669,3016,2571
45019,SC,1996,69635,73137,28863,37756,3447,2970
45019,SC,2000,72299,75793,30032,39146,4962,3827
45019,SC,2004,77768,82194,30984,39871,6988,5347
45019,SC,2008,82270,87285,31817,40781,8905,6813
45019,SC,2012,90588,96034,33947,42507,9828,7821
45021,SC,1992,12677,13948,2495,3313,,145
45021,SC,1996,13398,14717,2743,3625,,195
45021,SC,2000,14317,15482,3009,3937,519,330
45021,SC,2004,14548,15699,3140,3990,665,446
45021,SC,2008,14836,16041,3331,4212,765,583
45021,SC,2012,15119,16257,3425,4372,829,730
45023,SC,1992,6889,7645,3417,4501,,
45023,SC,1996,6990,7686,3440,4553,,
45023,SC,2000,7397,7984,3658,4719,,
45023,SC,2004,7399,7921,3718,4721,,172
45023,SC,2008,7399,7931,3846,4736,,185
45023,SC,2012,7306,7837,3906,4745,281,240
45025,SC,1992,9085,9974,3607,4637,,
45025,SC,1996,9362,10252,3789,4897,,
45025,SC,2000,9805,10560,4027,5179,534,295
45025,SC,2004,10091,10862,4393,5375,661,376
45025,SC,2008,10430,11237,4708,5710,837,390
45025,SC,2012,10697,11385,4804,5830,940,485
45027,SC,1992,4561,4944,4455,5732,,
45027,SC,1996,5170,5324,5163,5952,,
45027,SC,2000,5525,5702,5288,6118,261,182
45027,SC,2004,5893,5973,5535,6267,333,249
45027,SC,2008,6360,6339,5740,6497,425,312
45027,SC,2012,6489,6556,5729,6460,470,377
45029,SC,1992,6823,7423,4329,5487,,
45029,SC,1996,7185,7769,4390,5637,,
45029,SC,2000,7658,8171,4531,5805,322,276
45029,SC,2004,7945,8375,4610,5804,422,342
45029,SC,2008,8154,8557,4688,5931,534,402
45029,SC,2012,8200,8659,4622,5851,574,453
45031,SC,1992,13161,14794,6754,9234,,
45031,SC,1996,13357,15018,7284,9838,,
45031,SC,2000,13781,15322,7877,10404,325,302
45031,SC,2004,13952,15397,8035,10610,413,344
45031,SC,2008,13977,15405,8410,10911,501,407
45031,SC,2012,14137,15509,8527,11014,564,527
45033,SC,1992,5332,6272,3080,4481,,
45033,SC,1996,5341,6266,3318,4759,,
45033,SC,2000,5353,6197,3557,4972,445,385
45033,SC,2004,5379,6146,3870,5226,512,449
45033,SC,2008,5445,6107,4105,5433,524,505
45033,SC,2012,5468,6084,4343,5540,509,504
45035,SC,1992,22031,22406,6353,6833,,874
45035,SC,1996,21287,22445,6519,7293,843,982
45035,SC,2000,23292,24975,7254,8434,1118,1294
45035,SC,2004,25855,27552,8348,9736,1651,1827
45035,SC,2008,30985,33173,10148,11791,2623,2891
45035,SC,2012,33885,35924,11569,13338,3250,3547
45037,SC,1992,3744,4050,2728,2944,,
45037,SC,1996,4479,4573,3571,3085,,
45037,SC,2000,5095,5078,4080,3172,356,106
45037,SC,2004,5412,5220,4426,3392,718,160
45037,SC,2008,5921,5594,4223,3361,949,
45037,SC,2012,5968,5706,4089,3289,1059,
45039,SC,1992,3414,3702,3884,4530,,
45039,SC,1996,3398,3687,3937,4691,,
45039,SC,2000,3514,3790,4200,4981,111,
45039,SC,2004,3724,3891,4369,5261,137,
45039,SC,2008,3701,3865,4515,5392,162,166
45039,SC,2012,3655,3814,4514,5384,195,203
45041,SC,1992,24806,27747,12207,16314,344,370
45041,SC,1996,25475,28692,13068,17638,533,537
45041,SC,2000,26059,29260,13801,18580,865,832
45041,SC,2004,26620,29740,14861,19849,1111,1112
45041,SC,2008,26875,30006,16165,21543,1521,1497
45041,SC,2012,27115,30184,17186,23020,1800,1826
45043,SC,1992,10144,10993,5282,6888,,
45043,SC,1996,11180,12141,5507,7254,,
45043,SC,2000,12668,13616,5897,7721,481,295
45043,SC,2004,13986,15257,5908,7834,646,473
45043,SC,2008,14453,15907,5988,7975,767,628
45043,SC,2012,14703,16344,6148,8006,782,616
45045,SC,1992,93183,103049,17265,21498,2390,2311
45045,SC,1996,97627,108129,19100,23624,4296,3714
45045,SC,2000,102714,112883,20770,25451,8369,6229
45045,SC,2004,105672,115585,22239,27043,11115,8818
45045,SC,2008,113254,124515,24360,29516,14779,12838
45045,SC,2012,119686,131173,26880,32368,17243,15726
45047,SC,1992,14593,16772,5213,6829,,
45047,SC,1996,14885,17204,5670,7496,,
45047,SC,2000,14872,17125,5890,7816,912,671
45047,SC,2004,14991,17261,6047,8169,1195,924
45047,SC,2008,15302,17520,6192,8427,1453,1113
45047,SC,2012,15382,17718,6628,8824,1459,1302
45049,SC,1992,2986,3271,2772,3394,,
45049,SC,1996,3208,3366,3360,3707,,
45049,SC,2000,3347,3322,3863,3872,419,
45049,SC,2004,3311,3277,3898,3995,448,108
45049,SC,2008,3379,3322,3990,4035,523,
45049,SC,2012,3379,3346,3986,3999,549,190
45051,SC,1992,47021,49296,7306,8730,1096,1068
45051,SC,1996,52353,55963,7912,9587,1765,1448
45051,SC,2000,60690,64902,8916,10720,3386,2113
45051,SC,2004,66515,71360,9758,11622,4871,3443
45051,SC,2008,78909,84817,10905,13041,7281,5322
45051,SC,2012,85557,93234,12097,14447,7999,6576
45053,SC,1992,2457,2575,2500,3162,,
45053,SC,1996,2861,2845,2995,3445,,
45053,SC,2000,3331,3014,3684,3613,645,301
45053,SC,2004,3254,2933,3883,3848,1090,563
45053,SC,2008,3560,3297,4028,3940,1327,791
45053,SC,2012,4280,4151,4203,4337,1462,920
45055,SC,1992,11240,12251,3661,4659,,
45055,SC,1996,12111,13199,3865,4920,,
45055,SC,2000,13305,14310,4155,5222,395,387
45055,SC,2004,13899,15053,4372,5469,596,557
45055,SC,2008,15156,16527,4694,5935,816,706
45055,SC,2012,15785,17054,4911,6143,1073,889
45057,SC,1992,14372,15710,4012,4879,,
45057,SC,1996,14805,16149,4590,5200,,
45057,SC,2000,15659,16874,5316,5584,595,322
45057,SC,2004,16572,17918,5661,5912,881,560
45057,SC,2008,18700,20158,6139,6435,1278,964
45057,SC,2012,21025,22693,6460,6757,1506,1346
45059,SC,1992,15000,16754,4869,6139,,
45059,SC,1996,16227,17982,5116,6558,,
45059,SC,2000,17527,19082,5307,6845,660,385
45059,SC,2004,17207,18669,5312,6675,765,560
45059,SC,2008,16979,18371,5332,6672,865,763
45059,SC,2012,16899,18291,5504,6614,1048,846
45061,SC,1992,2519,2788,3154,4044,,
45061,SC,1996,2890,2731,4086,4209,,
45061,SC,2000,2849,2696,4174,4365,,
45061,SC,2004,2820,2641,4431,4428,,
45061,SC,2008,2737,2522,4555,4432,233,
45061,SC,2012,2702,2475,4506,4225,215,
45063,SC,1992,53790,58073,5678,7061,1085,1094
45063,SC,1996,58575,64036,6685,8420,1702,1520
45063,SC,2000,63434,69301,7716,9707,2897,2164
45063,SC,2004,66028,72128,9240,11576,4321,3326
45063,SC,2008,71405,77813,10473,12930,6155,4893
45063,SC,2012,76325,82769,12050,14643,7457,6148
45065,SC,1992,1658,1381,1927,1692,,
45065,SC,1996,1838,1618,2040,1804,,
45065,SC,2000,2032,1807,2077,1795,,
45065,SC,2004,2209,1943,2124,1759,,
45065,SC,2008,2374,2020,2253,1765,64,
45065,SC,2012,2337,2045,2243,1699,76,
45067,SC,1992,5271,6154,4723,6861,,
45067,SC,1996,5300,6121,5027,7258,,
45067,SC,2000,5275,5988,5307,7506,376,
45067,SC,2004,5192,5929,5299,7495,,
45067,SC,2008,5033,5791,5271,7557,438,
45067,SC,2012,4847,5471,5300,7465,416,354
45069,SC,1992,5095,5582,4477,5080,,
45069,SC,1996,4871,5289,4601,5110,,
45069,SC,2000,4727,5050,4756,5140,,440
45069,SC,2004,4632,4841,4905,5067,638,494
45069,SC,2008,4782,4613,5873,5115,994,529
45069,SC,2012,4653,4492,5802,4997,1118,562
45071,SC,1992,7870,8742,3347,4164,,
45071,SC,1996,8109,9043,3433,4352,,
45071,SC,2000,8185,9065,3441,4339,741,393
45071,SC,2004,8351,9155,3512,4318,796,564
45071,SC,2008,8480,9230,3728,4342,988,716
45071,SC,2012,8656,9330,3857,4429,983,796
45073,SC,1992,19045,20445,1487,1890,,
45073,SC,1996,20316,21849,1593,1993,,
45073,SC,2000,21645,23124,1685,2060,669,546
45073,SC,2004,22795,24219,1768,2065,918,772
45073,SC,2008,23959,25477,1837,2114,1152,1030
45073,SC,2012,24801,26140,1958,2215,1346,1215
45075,SC,1992,12498,14079,14186,18417,,
45075,SC,1996,12328,13917,14971,19679,,
45075,SC,2000,12344,13811,15915,20930,574,569
45075,SC,2004,12190,13320,16826,21727,768,752
45075,SC,2008,12057,13173,17540,22443,1007,887
45075,SC,2012,11864,12974,17850,22565,1145,1029
45077,SC,1992,31995,33077,2256,2544,750,501
45077,SC,1996,33375,34724,2317,2646,1049,678
45077,SC,2000,35536,36764,2399,2755,1575,965
45077,SC,2004,36379,37585,2468,2822,1897,1285
45077,SC,2008,37827,39300,2644,2975,2231,1644
45077,SC,2012,38719,40164,2773,3074,2445,1812
45079,SC,1992,59893,63553,38479,43830,3341,3521
45079,SC,1996,58890,63114,40588,48042,4217,4231
45079,SC,2000,59283,63566,43678,52455,5644,5458
45079,SC,2004,61270,65393,48879,57743,7516,6768
45079,SC,2008,65639,68296,53221,63945,9542,8603
45079,SC,2012,68138,69786,57767,70213,11351,10212
45081,SC,1992,4109,4449,1613,1875,,
45081,SC,1996,4329,4737,1682,2021,,
45081,SC,2000,4399,4739,1692,2055,,
45081,SC,2004,4305,4616,1695,1988,924,473
45081,SC,2008,4378,4670,1661,1971,1067,632
45081,SC,2012,4547,4852,1707,2032,1182,730
45083,SC,1992,64426,70491,14158,17318,1513,1272
45083,SC,1996,65976,72431,15072,18471,2497,1936
45083,SC,2000,67708,73917,15856,19284,4397,3088
45083,SC,2004,68408,74550,16407,20359,5587,4312
45083,SC,2008,71529,77992,17506,21814,6992,5948
45083,SC,2012,73767,80202,18816,23275,7964,7102
45085,SC,1992,20844,19261,13208,15733,,878
45085,SC,1996,19964,19581,13860,16957,,988
45085,SC,2000,18761,19331,14272,17531,1023,1179
45085,SC,2004,18826,19617,14775,18145,1378,1469
45085,SC,2008,18667,19425,15290,18794,1562,1756
45085,SC,2012,19156,19627,15915,19545,1851,1953
45087,SC,1992,7389,8685,2612,3366,,
45087,SC,1996,7318,8517,2704,3463,,
45087,SC,2000,7298,8319,2778,3507,,114
45087,SC,2004,7157,8085,2843,3480,114,129
45087,SC,2008,7023,7965,2887,3564,136,
45087,SC,2012,6871,7757,2879,3555,159,
45089,SC,1992,4551,5146,6124,8276,,
45089,SC,1996,4511,5022,6492,8776,,
45089,SC,2000,4447,4846,6793,9095,129,
45089,SC,2004,4238,4608,6997,8848,296,
45089,SC,2008,4234,4421,7413,8794,574,
45089,SC,2012,4152,4398,7383,8522,585,
45091,SC,1992,37502,40693,7652,9817,795,804
45091,SC,1996,39985,43624,8232,10602,1267,1162
45091,SC,2000,44324,48073,9128,11662,2233,1751
45091,SC,2004,47971,51942,10168,12972,3022,2771
45091,SC,2008,56784,61588,12185,15530,4550,4462
45091,SC,2012,61062,66455,13596,17333,5260,5403
46003,SD,1992,1025,1062,,,,
46003,SD,1996,1040,1074,,,,
46003,SD,2000,1015,1053,,1,,
46003,SD,2004,968,999,1,2,,
46003,SD,2008,918,955,3,1,,
46003,SD,2012,929,939,7,2,,
46005,SD,1992,5977,6613,37,3,,
46005,SD,1996,6176,6773,44,4,,
46005,SD,2000,5794,6281,60,16,,
46005,SD,2004,5467,5856,63,18,349,286
46005,SD,2008,5526,5798,56,17,549,473
46005,SD,2012,5612,5802,87,41,899,686
46007,SD,1992,585,597,,,,
46007,SD,1996,612,629,2,,,
46007,SD,2000,547,574,4,3,,
46007,SD,2004,537,529,3,3,,
46007,SD,2008,510,498,1,,,
46007,SD,2012,452,465,1,6,,
46009,SD,1992,2531,2454,10,2,,
46009,SD,1996,2671,2488,10,4,,
46009,SD,2000,2841,2368,25,5,,
46009,SD,2004,2761,2263,40,7,,
46009,SD,2008,2769,2170,56,4,,
46009,SD,2012,2701,2149,64,17,,
46011,SD,1992,8959,8711,29,7,,
46011,SD,1996,9553,9359,33,8,,
46011,SD,2000,9926,9795,49,15,,251
46011,SD,2004,10219,10040,86,43,471,398
46011,SD,2008,10953,10471,117,68,603,505
46011,SD,2012,11281,10738,213,103,799,623
46013,SD,1992,11504,12968,14,8,,
46013,SD,1996,11852,13317,19,10,,
46013,SD,2000,11746,13165,43,21,,460
46013,SD,2004,11816,12968,62,43,437,540
46013,SD,2008,12025,13091,74,50,514,621
46013,SD,2012,12510,13308,208,127,787,859
46015,SD,1992,1724,1838,2,,,
46015,SD,1996,1687,1839,3,,,
46015,SD,2000,1627,1771,2,2,,
46015,SD,2004,1594,1687,3,2,,
46015,SD,2008,1661,1742,4,2,,
46015,SD,2012,1717,1768,17,6,,
46017,SD,1992,144,133,,,,
46017,SD,1996,134,137,,,,
46017,SD,2000,120,112,2,,,
46017,SD,2004,108,110,3,,,
46017,SD,2008,110,94,3,1,,
46017,SD,2012,108,105,11,1,,
46019,SD,1992,2677,2885,2,4,,
46019,SD,1996,2930,3180,2,3,,
46019,SD,2000,2911,3122,1,3,,121
46019,SD,2004,3113,3191,2,3,,
46019,SD,2008,3393,3489,9,5,167,
46019,SD,2012,3521,3583,25,27,178,
46021,SD,1992,697,704,,,,
46021,SD,1996,681,698,,,,
46021,SD,2000,629,646,,,,
46021,SD,2004,611,606,,1,,
46021,SD,2008,546,565,,1,,
46021,SD,2012,572,532,2,1,,
46023,SD,1992,2424,2583,1,,,
46023,SD,1996,2450,2594,1,,,
46023,SD,2000,2297,2414,7,,,
46023,SD,2004,2293,2357,7,,,
46023,SD,2008,2271,2303,7,1,757,
46023,SD,2012,2291,2257,17,17,790,863
46025,SD,1992,1491,1535,,,,
46025,SD,1996,1470,1527,,,,
46025,SD,2000,1424,1474,,,,
46025,SD,2004,1411,1408,,,,
46025,SD,2008,1350,1343,2,1,,
46025,SD,2012,1310,1307,6,4,,
46027,SD,1992,4350,4486,34,9,,
46027,SD,1996,4478,4697,43,19,,
46027,SD,2000,4425,4712,63,27,,
46027,SD,2004,4451,4688,77,37,,299
46027,SD,2008,4669,4926,83,36,,303
46027,SD,2012,4693,4819,116,78,,358
46029,SD,1992,7479,8242,5,,,
46029,SD,1996,8292,8935,7,,,
46029,SD,2000,8563,9031,18,8,260,
46029,SD,2004,8865,9318,21,14,290,261
46029,SD,2008,9236,9587,34,23,291,324
46029,SD,2012,9567,9750,108,58,354,
46031,SD,1992,746,715,,,,
46031,SD,1996,701,675,,,,
46031,SD,2000,600,578,1,1,,
46031,SD,2004,608,553,2,1,,
46031,SD,2008,551,504,4,,,
46031,SD,2012,522,450,10,2,,
46033,SD,1992,2178,2184,2,,,
46033,SD,1996,2407,2429,3,,,
46033,SD,2000,2578,2589,6,3,,
46033,SD,2004,2838,2840,6,3,,
46033,SD,2008,2986,3032,8,1,,
46033,SD,2012,3151,3200,29,12,,
46035,SD,1992,5627,6462,9,,,
46035,SD,1996,5893,6685,15,,,
46035,SD,2000,6097,6797,27,7,,
46035,SD,2004,6382,6929,32,14,,209
46035,SD,2008,6520,7002,42,23,228,
46035,SD,2012,6774,7047,94,54,327,
46037,SD,1992,2275,2370,,,,
46037,SD,1996,2208,2319,,,,
46037,SD,2000,2083,2178,1,2,,
46037,SD,2004,2023,2081,1,2,,
46037,SD,2008,1978,2001,4,3,,
46037,SD,2012,1951,1952,19,7,,
46039,SD,1992,1596,1581,,,,
46039,SD,1996,1616,1641,,,,
46039,SD,2000,1596,1616,1,1,,
46039,SD,2004,1573,1568,2,1,,
46039,SD,2008,1599,1587,6,2,,
46039,SD,2012,1620,1537,18,15,,
46041,SD,1992,617,601,,,,
46041,SD,1996,592,591,,,,
46041,SD,2000,543,558,,3,,
46041,SD,2004,522,535,1,4,,
46041,SD,2008,478,501,3,1,,
46041,SD,2012,499,506,7,7,,
46043,SD,1992,1176,1305,,,,
46043,SD,1996,1181,1309,,,,
46043,SD,2000,1131,1252,1,,,
46043,SD,2004,1139,1209,1,,,
46043,SD,2008,1093,1093,2,1,,
46043,SD,2012,1080,1084,3,2,37,
46045,SD,1992,1500,1590,,,,
46045,SD,1996,1556,1643,,,,
46045,SD,2000,1499,1575,1,,,
46045,SD,2004,1459,1502,,,,
46045,SD,2008,1469,1463,1,,,
46045,SD,2012,1463,1471,3,1,,
46047,SD,1992,2561,2349,5,1,,
46047,SD,1996,2714,2589,6,1,,
46047,SD,2000,2631,2517,9,2,,
46047,SD,2004,2586,2493,12,3,,228
46047,SD,2008,2553,2517,29,7,,
46047,SD,2012,2508,2511,39,21,,
46049,SD,1992,929,981,,,,
46049,SD,1996,914,953,,,,
46049,SD,2000,907,939,2,,,
46049,SD,2004,864,914,2,,,
46049,SD,2008,864,913,,,,
46049,SD,2012,867,896,,,,
46051,SD,1992,2794,2935,,,,
46051,SD,1996,2727,2882,,,,
46051,SD,2000,2707,2840,,,,
46051,SD,2004,2665,2735,,,,
46051,SD,2008,2662,2691,5,1,,
46051,SD,2012,2646,2615,11,7,,
46053,SD,1992,1680,1852,,,,
46053,SD,1996,1668,1854,,,,
46053,SD,2000,1575,1751,1,,,
46053,SD,2004,1550,1608,2,3,,
46053,SD,2008,1494,1564,2,3,,
46053,SD,2012,1461,1497,5,7,,
46055,SD,1992,789,824,,,,
46055,SD,1996,813,848,,,,
46055,SD,2000,748,782,,,,
46055,SD,2004,770,749,,3,,
46055,SD,2008,741,717,1,5,,
46055,SD,2012,696,691,9,8,,
46057,SD,1992,1666,1781,,,,
46057,SD,1996,1792,1900,,,,
46057,SD,2000,1823,1901,3,3,,
46057,SD,2004,1850,1903,2,3,,
46057,SD,2008,1879,1927,2,1,,
46057,SD,2012,1906,1922,14,7,,
46059,SD,1992,1432,1514,,,,
46059,SD,1996,1371,1472,,,,
46059,SD,2000,1311,1400,1,1,,
46059,SD,2004,1242,1308,1,1,,
46059,SD,2008,1264,1313,2,,,
46059,SD,2012,1273,1288,1,2,,
46061,SD,1992,958,993,,,,
46061,SD,1996,985,1013,,,,
46061,SD,2000,1064,1063,,,,
46061,SD,2004,1222,1198,,,,
46061,SD,2008,1120,1098,,,,
46061,SD,2012,1099,1065,6,3,,
46063,SD,1992,532,502,,,,
46063,SD,1996,501,483,,,,
46063,SD,2000,422,432,,,,
46063,SD,2004,441,443,1,,,
46063,SD,2008,465,442,1,,,
46063,SD,2012,523,445,4,2,,
46065,SD,1992,4637,5243,2,2,,
46065,SD,1996,4918,5552,5,2,,
46065,SD,2000,5023,5650,14,8,,
46065,SD,2004,5086,5691,30,12,,592
46065,SD,2008,5204,5743,38,22,545,
46065,SD,2012,5461,5831,121,112,637,823
46067,SD,1992,2806,3083,,,,
46067,SD,1996,2794,3119,,,,
46067,SD,2000,2762,3080,4,,,
46067,SD,2004,2645,2915,4,,,
46067,SD,2008,2592,2817,6,5,,
46067,SD,2012,2537,2667,16,6,,
46069,SD,1992,558,621,,,,
46069,SD,1996,567,627,,,,
46069,SD,2000,540,566,1,,,
46069,SD,2004,563,537,,,,
46069,SD,2008,494,487,1,,,
46069,SD,2012,495,506,2,4,,
46071,SD,1992,546,557,,,,
46071,SD,1996,539,572,,,,
46071,SD,2000,514,550,1,,,
46071,SD,2004,542,551,2,,,
46071,SD,2008,542,509,2,1,,
46071,SD,2012,551,520,10,7,,
46073,SD,1992,858,926,,,,
46073,SD,1996,889,941,,,,
46073,SD,2000,839,871,,,,
46073,SD,2004,752,845,,,,
46073,SD,2008,712,801,,,,
46073,SD,2012,716,758,2,3,,
46075,SD,1992,442,441,,,,
46075,SD,1996,453,442,,,,
46075,SD,2000,417,402,1,,,
46075,SD,2004,392,380,1,,,
46075,SD,2008,371,367,1,,,
46075,SD,2012,360,382,1,3,,
46077,SD,1992,2022,2207,,,,
46077,SD,1996,2056,2227,,,,
46077,SD,2000,2041,2161,1,1,,
46077,SD,2004,1932,2009,1,1,,
46077,SD,2008,1923,1906,1,2,,
46077,SD,2012,1901,1892,11,14,,
46079,SD,1992,3624,3864,5,,,
